Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
C,0.03,0.15,1.31,24.35,127.75,-7.87
C,-0.08,0.09,1.13,19.04,147.16,-19.71
C,-0.19,0.07,0.99,19.17,138.61,-8.18
C,-0.23,0.12,1.01,28.08,130.07,-2.38
C,-0.33,0.46,1.29,14.65,144.17,0.67
C,-0.33,0.09,0.57,15.38,185.79,-50.17
C,-0.45,-0.08,0.44,15.69,133.85,-33.69
C,-0.48,0.06,1.06,21.85,93.81,0.12
C,-0.50,0.26,0.65,-5.92,145.20,2.14
C,-0.53,0.07,0.24,13.43,124.94,-17.27
C,-0.61,0.15,0.38,18.37,42.05,3.78
C,-0.63,0.23,0.29,5.25,20.57,0.37
C,-0.62,0.13,-0.02,2.20,-28.32,-13.79
C,-0.50,0.27,-0.29,18.25,-117.92,-11.41
C,-0.37,0.13,0.26,30.27,-190.86,-24.05
C,-0.27,-0.04,0.36,-30.52,-205.08,-3.11
C,-0.10,0.20,1.01,8.36,-241.21,-3.48
C,0.00,0.22,1.04,22.52,-183.53,-9.22
C,0.06,-0.00,1.74,-11.96,-139.34,11.05
C,0.07,0.30,1.17,-27.53,-74.83,17.15
C,0.06,0.20,1.45,-6.96,-29.79,-12.82
C,-0.01,-0.04,1.20,-26.67,27.65,-25.33
C,-0.10,-0.15,1.23,-11.29,25.51,-21.73
C,-0.17,-0.09,1.27,-1.77,34.61,-5.68
C,-0.18,-0.00,1.22,0.98,60.30,3.11
C,-0.22,-0.09,1.19,3.97,72.69,3.05
C,-0.31,-0.13,1.07,16.36,100.59,7.69
C,-0.32,-0.06,1.16,28.81,116.76,27.59
C,-0.27,-0.01,0.53,21.36,137.88,34.42
C,-0.38,0.07,0.81,25.02,49.13,60.97
C,-0.39,0.19,0.96,21.36,63.35,62.87
C,-0.37,0.20,0.57,18.74,80.99,58.04
C,-0.39,0.22,0.64,10.74,43.95,55.24
C,-0.39,0.09,0.69,13.06,36.25,49.19
C,-0.41,0.14,0.63,17.03,27.77,73.43
C,-0.40,0.27,0.66,11.29,19.96,78.00
C,-0.39,0.34,0.50,4.03,23.25,73.30
C,-0.43,0.32,0.50,13.98,-3.11,68.18
C,-0.43,0.32,0.59,13.12,-16.48,63.11
C,-0.39,0.37,0.53,5.86,-17.52,61.65
C,-0.40,0.51,0.52,-3.66,-34.24,66.77
C,-0.40,0.67,0.71,-2.38,-46.20,56.40
C,-0.33,0.51,0.59,-6.47,-45.47,25.33
C,-0.33,0.40,0.56,-16.60,-52.73,23.07
C,-0.37,0.57,0.60,-23.68,-68.66,32.17
C,-0.33,0.65,0.81,-21.67,-70.43,8.12
C,-0.26,0.48,0.65,-18.98,-59.14,-8.42
C,-0.27,0.58,0.75,-28.08,-78.92,-1.89
C,-0.25,0.77,0.77,-37.90,-86.67,-16.48
C,-0.15,0.66,0.86,-43.27,-94.73,-45.96
C,-0.05,0.42,0.98,-36.44,-98.02,-64.76
C,-0.05,0.35,1.00,-35.28,-91.86,-57.07
C,-0.06,0.43,0.85,-43.46,-88.32,-49.38
C,-0.03,0.42,0.89,-40.41,-96.13,-64.51
C,0.01,0.40,1.30,-28.69,-100.59,-75.74
C,0.05,0.20,1.20,-35.58,-59.20,-81.42
C,0.10,0.16,1.23,-23.50,-50.05,-81.48
C,0.11,0.04,1.23,-19.23,-34.18,-80.20
C,0.09,-0.17,1.13,-26.00,-30.33,-61.77
C,0.12,-0.14,0.93,-27.22,-20.02,-39.00
C,0.13,-0.16,1.24,-12.45,-33.26,-31.19
C,0.11,-0.07,1.05,-17.70,-14.47,-10.44
C,0.11,-0.09,1.01,-19.84,-6.71,-8.42
C,0.10,-0.02,0.99,-8.24,-8.24,-3.17
C,0.09,-0.00,0.96,-5.80,-8.30,3.11
C,0.11,0.01,0.93,-8.00,-8.61,4.82
C,0.13,-0.00,1.09,-0.37,-4.64,5.62
C,0.12,-0.04,1.17,3.66,4.70,9.64
C,0.10,0.17,1.51,12.45,24.17,16.97
C,0.07,0.26,1.82,25.21,78.92,-4.33
C,0.03,0.20,1.61,27.47,139.28,-17.27
C,-0.06,0.17,1.43,34.24,180.05,-25.15
C,-0.15,0.17,1.11,22.46,201.42,-32.65
C,-0.29,0.14,0.79,10.25,203.86,-27.83
C,-0.39,0.26,0.97,12.70,174.99,-19.71
C,-0.42,0.09,0.53,20.14,196.17,-30.64
C,-0.50,0.00,0.19,21.00,163.76,-17.88
C,-0.57,0.10,0.25,15.93,89.60,-2.32
C,-0.59,0.19,0.34,-0.24,65.73,1.53
C,-0.55,0.14,0.03,3.05,33.94,-5.31
C,-0.53,0.31,-0.20,14.28,-39.43,-11.54
C,-0.40,0.40,-0.41,20.02,-109.68,-26.25
C,-0.24,-0.15,0.24,7.57,-211.24,-43.64
C,-0.11,-0.47,0.91,-5.25,-250.85,17.76
C,-0.09,0.23,1.07,-24.11,-193.48,79.65
C,0.01,0.49,1.10,0.92,-167.05,20.69
C,-0.00,0.21,1.22,-20.14,-133.79,-5.92
C,-0.04,0.05,1.26,-12.51,-82.15,8.36
C,-0.07,0.18,1.58,-9.03,-44.74,-1.95
C,-0.04,0.21,1.35,-21.61,6.29,-12.45
C,-0.16,-0.08,1.36,-2.20,-17.09,-27.34
C,-0.20,0.01,1.14,-1.04,19.90,-12.21
C,-0.22,-0.05,1.38,2.62,26.37,-10.80
C,-0.19,-0.05,1.26,2.93,61.89,0.12
C,-0.21,0.01,1.03,8.24,79.96,8.97
C,-0.25,-0.17,0.97,26.61,64.27,15.69
C,-0.28,-0.08,0.98,25.94,61.71,50.11
C,-0.22,0.04,0.94,27.40,71.35,62.01
C,-0.20,0.15,0.67,29.91,71.47,63.05
C,-0.24,0.03,0.67,30.76,33.08,60.18
C,-0.25,0.08,0.71,22.95,22.58,74.83
C,-0.24,0.26,0.74,21.91,20.69,85.94
C,-0.23,0.29,0.65,17.33,23.44,78.00
C,-0.22,0.19,0.38,15.75,11.29,71.72
C,-0.26,0.37,0.55,19.47,-24.29,92.29
C,-0.22,0.57,0.65,15.81,-34.18,91.49
C,-0.21,0.56,0.69,-8.73,-40.16,66.04
C,-0.20,0.53,0.55,3.42,-47.18,56.09
C,-0.20,0.73,0.66,-2.44,-64.39,56.95
C,-0.16,0.73,0.64,-26.55,-71.11,28.32
C,-0.11,0.67,0.44,-35.77,-84.53,10.68
C,-0.09,0.63,0.71,-25.57,-112.85,-2.87
C,-0.06,0.67,1.22,-26.67,-105.10,-11.29
C,0.03,0.67,0.86,-56.95,-75.62,-28.14
C,0.08,0.55,0.87,-51.09,-83.98,-53.16
C,0.07,0.38,1.13,-39.18,-80.57,-65.73
C,0.08,0.47,1.11,-55.60,-62.07,-67.57
C,0.14,0.33,1.04,-51.09,-50.84,-93.69
C,0.13,0.12,1.06,-31.62,-44.49,-103.27
C,0.11,0.21,1.43,-39.79,-23.74,-94.85
C,0.18,-0.07,1.26,-39.79,12.88,-111.63
C,0.13,-0.33,1.14,-23.13,21.73,-90.88
C,0.08,-0.25,0.70,-25.76,12.70,-43.15
C,0.08,-0.02,0.92,-15.26,-4.27,-9.22
C,0.08,-0.06,1.15,4.15,-23.13,-14.53
C,0.08,-0.04,0.92,-1.59,-3.48,-9.03
C,0.10,0.02,0.90,-4.39,-9.95,0.92
C,0.10,0.11,0.83,-0.49,-19.84,4.70
C,0.12,0.07,0.96,-2.20,-14.47,2.14
C,0.12,0.14,1.05,-4.82,-15.14,4.39
C,0.15,0.07,1.02,0.43,2.14,0.37
C,0.19,0.01,1.22,9.89,16.91,6.71
C,0.13,0.08,1.39,18.25,29.85,12.02
C,0.07,0.14,1.49,30.27,80.08,15.99
C,0.01,0.18,1.63,39.98,114.81,9.46
C,-0.08,0.25,1.68,60.91,179.32,7.69
C,-0.09,0.69,1.29,36.32,230.35,-37.78
C,-0.25,0.10,0.74,47.00,245.97,-90.94
C,-0.42,-0.06,0.40,4.64,192.81,-44.37
C,-0.57,0.33,0.48,-18.37,140.01,-0.98
C,-0.55,0.34,0.43,-10.01,117.98,-16.66
C,-0.56,0.11,0.14,3.42,91.80,-25.02
C,-0.59,0.26,-0.23,-3.11,46.57,-5.43
C,-0.63,0.36,0.28,34.85,-86.98,-26.92
C,-0.35,0.35,-0.26,5.98,-104.55,-44.19
C,-0.27,0.04,0.40,19.17,-200.20,-58.78
C,-0.31,-0.11,0.88,-17.58,-148.99,-20.26
C,-0.14,0.11,0.67,-15.14,-174.56,11.23
C,-0.09,0.11,1.56,-15.08,-171.14,11.66
C,-0.04,0.41,1.27,1.65,-35.71,7.20
C,-0.06,0.09,1.23,8.00,-23.25,-24.17
C,-0.12,0.03,1.01,-22.46,4.58,-10.31
C,-0.23,0.02,1.24,-8.91,-2.08,-2.14
C,-0.24,-0.06,1.22,-1.22,15.01,-8.12
C,-0.23,-0.12,1.24,5.19,48.16,6.41
C,-0.23,-0.06,1.17,11.66,69.82,28.56
C,-0.23,-0.03,0.93,14.04,87.28,37.90
C,-0.30,-0.17,0.86,15.93,71.29,52.19
C,-0.26,-0.05,0.71,10.68,73.00,75.26
C,-0.24,-0.06,0.54,19.17,54.69,92.29
C,-0.24,0.05,0.52,31.80,29.72,121.40
C,-0.23,0.32,0.55,31.19,10.86,135.68
C,-0.24,0.48,0.64,21.42,1.95,123.72
C,-0.24,0.57,0.56,18.74,-15.75,99.00
C,-0.25,0.60,0.43,18.55,-22.77,86.36
C,-0.22,0.73,0.51,5.86,-37.23,74.95
C,-0.21,0.77,0.55,-26.61,-66.53,45.35
C,-0.24,0.65,0.54,-39.18,-74.77,24.90
C,-0.20,0.74,0.55,-20.57,-101.87,12.33
C,-0.13,0.72,0.83,-25.21,-109.38,-1.89
C,-0.11,0.52,0.65,-50.35,-97.66,-21.55
C,-0.09,0.57,0.83,-57.68,-122.44,-26.25
C,-0.04,0.48,1.06,-54.08,-117.25,-37.35
C,0.05,0.36,0.77,-58.84,-80.32,-49.99
C,0.04,0.33,1.08,-44.01,-112.43,-48.46
C,0.09,0.52,1.47,-41.75,-94.97,-52.67
C,0.17,0.40,1.30,-48.52,-56.64,-86.00
C,0.23,0.10,1.10,-43.03,-40.65,-102.84
C,0.21,-0.10,1.16,-34.67,-39.00,-76.84
C,0.21,-0.02,1.21,-39.12,-25.33,-50.48
C,0.25,-0.04,1.02,-28.81,-11.96,-50.72
C,0.24,-0.24,1.19,-12.27,-14.22,-41.69
C,0.22,-0.16,0.95,-13.73,-0.31,-11.23
C,0.20,-0.11,1.07,-4.70,-8.42,-4.82
C,0.18,0.04,1.00,1.16,-3.66,2.38
C,0.17,0.06,0.99,-2.32,0.67,5.07
C,0.15,0.11,1.05,-0.37,-0.67,1.46
C,0.19,0.11,1.01,4.03,5.13,-0.85
C,0.18,0.13,1.12,3.85,8.00,2.81
C,0.18,0.13,1.23,7.87,26.86,2.44
C,0.18,0.11,1.37,15.99,58.53,-1.22
C,0.13,0.16,1.25,12.51,87.65,-2.62
C,0.02,0.03,1.46,35.71,104.49,-12.45
C,-0.03,0.24,1.57,22.58,147.58,-7.69
C,-0.13,0.10,1.11,25.09,202.88,-34.85
C,-0.28,0.06,0.92,21.00,193.91,-10.99
C,-0.34,0.30,0.85,6.84,182.25,1.95
C,-0.47,0.39,0.90,2.01,168.58,-7.14
C,-0.53,0.42,0.40,12.63,173.46,-35.03
C,-0.54,0.38,0.45,35.28,125.55,-47.36
C,-0.56,0.11,0.52,23.74,97.78,-58.65
C,-0.61,0.21,0.06,-5.13,91.06,-40.47
C,-0.54,0.56,-0.61,8.06,2.81,-58.72
C,-0.35,0.28,-0.21,44.07,-166.08,-121.40
C,-0.29,-0.50,0.09,19.35,-216.92,-128.66
C,-0.17,-0.50,0.81,-6.23,-246.34,-24.96
C,-0.08,0.09,1.75,3.17,-187.62,38.51
C,-0.05,0.20,1.26,-17.21,-93.75,23.01
C,-0.17,-0.01,1.61,-0.92,-59.33,-2.99
C,-0.18,-0.18,1.33,-2.14,-8.54,-8.54
C,-0.19,-0.16,1.27,-23.99,37.05,17.03
C,-0.19,-0.22,1.16,-8.91,43.03,21.91
C,-0.22,-0.34,1.08,5.00,57.74,36.38
C,-0.26,-0.29,0.89,10.07,71.11,84.84
C,-0.25,-0.06,0.54,11.17,66.04,115.11
C,-0.27,0.14,0.55,21.42,37.66,124.94
C,-0.25,0.28,0.66,26.86,16.97,112.61
C,-0.23,0.20,0.57,25.21,11.78,105.29
C,-0.23,0.24,0.60,17.52,1.53,114.93
C,-0.20,0.55,0.55,24.78,-20.08,122.62
C,-0.23,0.78,0.56,22.22,-43.52,104.55
C,-0.24,0.72,0.80,6.59,-58.90,47.61
C,-0.23,0.47,0.70,-6.96,-52.06,26.79
C,-0.20,0.44,0.65,-7.51,-59.69,24.60
C,-0.19,0.57,0.88,-18.62,-77.88,27.28
C,-0.17,0.62,0.80,-29.24,-65.98,12.15
C,-0.12,0.42,0.84,-38.21,-79.83,-12.15
C,-0.13,0.29,0.74,-26.61,-80.99,-11.17
C,-0.12,0.40,0.97,-24.66,-94.73,-1.77
C,-0.02,0.57,1.07,-38.51,-88.13,-19.65
C,0.01,0.37,1.08,-29.60,-73.30,-52.25
C,-0.00,0.31,1.05,-30.82,-59.14,-57.19
C,0.01,0.42,0.87,-54.32,-64.27,-63.17
C,0.07,0.47,1.27,-42.18,-60.61,-98.08
C,0.14,0.14,1.19,-36.50,-34.97,-127.01
C,0.13,-0.21,1.02,-48.10,-20.26,-96.56
C,0.13,-0.20,1.14,-39.06,-29.42,-77.33
C,0.16,-0.30,1.06,-14.95,-12.02,-62.99
C,0.15,-0.23,1.08,-17.40,-6.71,-28.20
C,0.12,-0.16,1.01,-13.24,-6.65,-12.57
C,0.10,-0.01,0.88,-5.55,-7.69,-1.28
C,0.10,-0.03,0.98,-7.93,-6.96,-4.15
C,0.12,0.00,1.06,-5.55,-7.63,1.65
C,0.11,0.06,1.05,0.06,-6.47,4.03
C,0.11,0.09,0.95,0.31,4.94,2.56
C,0.11,0.04,1.07,1.10,-1.59,-2.38
C,0.09,0.10,1.20,3.72,17.58,-3.91
C,0.07,0.05,1.31,15.14,35.71,-8.67
C,0.07,0.09,1.71,30.76,89.97,-13.37
C,0.05,0.15,1.26,26.49,158.45,-18.80
C,-0.01,0.20,1.59,32.10,136.47,-35.77
C,-0.07,0.17,1.15,11.54,216.19,-50.17
C,-0.22,-0.13,0.66,19.78,213.38,-55.48
C,-0.37,0.03,0.95,9.77,158.57,-13.24
C,-0.44,0.28,0.57,-1.28,174.44,-24.41
C,-0.52,-0.02,0.22,19.78,147.03,-39.67
C,-0.60,-0.02,0.26,22.52,80.87,-8.85
C,-0.64,0.13,0.03,9.09,47.30,5.25
C,-0.61,0.35,-0.17,-6.29,-26.49,-6.35
C,-0.41,0.39,-0.33,25.27,-132.14,-38.76
C,-0.31,-0.15,0.18,38.15,-208.37,-54.32
C,-0.12,-0.37,1.60,11.11,-248.90,12.21
C,-0.03,0.87,1.35,-14.53,-88.38,48.10
C,-0.03,0.37,1.57,18.01,-77.27,-37.60
C,-0.11,-0.13,1.14,-18.01,9.95,-35.40
C,-0.25,-0.25,1.30,-14.10,9.28,-3.23
C,-0.25,-0.12,1.17,-21.42,39.25,14.89
C,-0.28,-0.14,1.03,-2.56,57.31,18.43
C,-0.31,-0.33,1.04,17.94,63.54,29.91
C,-0.34,-0.07,0.77,10.50,83.56,75.62
C,-0.38,-0.01,0.89,13.92,50.54,88.44
C,-0.33,0.11,0.76,9.40,63.90,97.41
C,-0.33,0.24,0.69,13.98,52.06,100.28
C,-0.32,0.10,0.67,22.16,40.28,95.09
C,-0.33,0.21,0.76,21.06,34.18,106.45
C,-0.30,0.44,0.42,4.76,28.20,101.56
C,-0.30,0.44,0.56,7.26,-1.59,88.38
C,-0.33,0.35,0.39,-10.01,-36.01,72.88
C,-0.34,0.48,0.78,-12.39,-70.25,65.86
C,-0.29,0.47,0.81,-13.37,-53.59,54.32
C,-0.23,0.32,0.68,-13.55,-47.36,50.84
C,-0.20,0.44,0.42,-18.80,-60.00,64.82
C,-0.22,0.75,0.51,-21.48,-96.44,63.48
C,-0.16,0.67,0.93,-34.55,-123.05,8.61
C,-0.09,0.41,0.70,-43.58,-94.30,-7.75
C,-0.10,0.44,0.41,-46.08,-108.58,15.93
C,-0.05,0.77,1.00,-48.89,-140.75,10.50
C,0.08,0.81,1.08,-57.19,-123.17,-21.00
C,0.18,0.54,0.97,-67.57,-105.53,-58.23
C,0.15,0.40,1.10,-86.67,-90.64,-72.69
C,0.17,0.55,1.23,-86.12,-84.29,-82.46
C,0.24,0.39,1.00,-87.89,-53.71,-137.27
C,0.26,-0.14,1.06,-60.79,-41.20,-155.88
C,0.27,-0.48,1.07,-60.24,-41.14,-103.27
C,0.32,-0.33,1.15,-52.80,-39.25,-56.82
C,0.35,-0.26,1.19,-22.83,-29.48,-45.65
C,0.34,-0.24,1.18,-13.43,-10.01,-26.18
C,0.29,-0.15,0.93,-14.65,6.77,-12.15
C,0.26,-0.23,1.11,-3.23,-10.80,-13.98
C,0.23,-0.12,0.98,-2.75,-2.75,-0.85
C,0.21,-0.00,1.02,-5.37,1.71,-0.79
C,0.23,0.07,0.94,0.43,5.00,-3.85
C,0.27,-0.05,1.03,4.82,4.46,-8.91
C,0.24,-0.00,1.03,3.97,7.02,-4.58
C,0.21,0.05,1.01,-4.46,11.60,-6.47
C,0.21,0.08,1.11,3.97,22.52,-13.79
C,0.20,0.13,1.28,4.21,34.24,-20.08
C,0.26,0.03,1.00,18.31,77.27,-36.19
C,0.16,-0.15,0.94,20.81,50.96,-28.08
C,0.08,-0.05,1.00,16.30,42.85,-5.49
C,0.00,-0.01,1.12,16.78,56.95,3.85
C,-0.00,0.09,1.16,12.94,81.30,2.87
C,-0.01,-0.00,0.41,17.52,132.20,-8.79
C,-0.10,-0.12,0.94,43.76,34.48,4.21
C,-0.09,0.05,1.06,32.71,62.50,23.62
C,-0.14,0.07,0.86,34.73,110.53,16.17
C,-0.17,0.06,0.62,37.54,112.61,14.53
C,-0.24,0.15,0.50,14.95,72.27,9.70
C,-0.28,0.26,0.55,4.94,13.31,-1.40
C,-0.29,0.31,0.88,4.88,-18.43,-16.66
C,-0.27,0.03,0.92,3.78,-5.55,-40.89
C,-0.29,0.05,0.87,-12.51,-30.94,-1.16
C,-0.29,0.22,1.05,-2.62,-35.64,15.50
C,-0.27,0.30,0.97,0.00,-13.73,13.73
C,-0.27,0.24,0.90,2.93,-15.32,1.77
C,-0.26,0.27,0.81,-0.49,-50.42,-14.22
C,-0.25,0.13,1.20,12.15,-68.36,-23.19
C,-0.23,0.18,1.11,-5.07,-27.71,-12.15
C,-0.15,0.21,0.78,-10.68,-39.61,-25.21
C,-0.16,-0.06,1.18,-1.77,-56.76,-26.79
C,-0.15,-0.03,1.04,-12.94,-15.38,1.22
C,-0.13,0.24,0.95,-13.49,-8.54,15.20
C,-0.13,0.24,0.93,-8.79,-10.99,-0.61
C,-0.12,0.09,0.97,6.96,-19.78,-17.70
C,-0.09,0.09,1.04,6.59,-33.26,-10.62
C,-0.09,0.10,0.99,-2.56,-17.88,-5.68
C,-0.09,0.09,1.06,-3.17,-21.12,-9.28
C,-0.09,0.02,0.96,-10.93,-2.26,-5.19
C,-0.10,0.00,0.88,-9.40,-5.19,-2.87
C,-0.10,0.05,1.00,-4.70,-13.24,2.26
C,-0.10,0.06,0.99,1.77,-12.33,0.12
C,-0.08,0.08,1.05,7.02,-16.36,-0.61
C,-0.07,0.05,1.00,2.99,-10.62,-2.62
C,-0.10,0.03,1.05,3.66,-12.33,1.22
C,-0.07,0.16,1.00,-4.39,-2.75,3.91
C,-0.06,0.17,1.05,-4.94,-6.84,-3.48
C,-0.07,0.05,1.02,1.83,-3.54,-14.16
C,-0.07,0.05,0.96,0.31,-2.87,-6.96
C,-0.08,0.03,0.98,3.78,-2.99,-1.65
C,-0.08,0.09,0.95,4.70,-1.77,0.67
C,-0.08,0.07,0.92,1.59,-1.83,-2.87
